attribute,class,accuracy,precision,recall,f1_score,support_frac,rmse
ace,1,1.0,1.0,1.0,1.0,0.14792899408284024,
broadway,0,1.0,1.0,1.0,1.0,0.378698224852071,
broadway,1,1.0,1.0,1.0,1.0,0.47337278106508873,
broadway,2,1.0,1.0,1.0,1.0,0.14792899408284024,
low_pair,0,1.0,1.0,1.0,1.0,0.9704142011834319,
low_pair,1,1.0,1.0,1.0,1.0,0.029585798816568046,
medium_pair,0,1.0,1.0,1.0,1.0,0.9763313609467456,
medium_pair,1,1.0,1.0,1.0,1.0,0.023668639053254437,
high_pair,0,0.9940828402366864,0.9939759036144579,1.0,0.9969788519637462,0.9763313609467456,
high_pair,1,0.9940828402366864,1.0,0.75,0.8571428571428571,0.023668639053254437,
suited_broadway,0,1.0,1.0,1.0,1.0,0.7041420118343196,
suited_broadway,1,1.0,1.0,1.0,1.0,0.23668639053254437,
suited_broadway,2,1.0,1.0,1.0,1.0,0.05917159763313609,
connector,0,1.0,1.0,1.0,1.0,0.8461538461538461,
connector,1,1.0,1.0,1.0,1.0,0.15384615384615385,
one_gap,0,1.0,1.0,1.0,1.0,0.8579881656804734,
one_gap,1,1.0,1.0,1.0,1.0,0.14201183431952663,
two_gap,0,1.0,1.0,1.0,1.0,0.8698224852071006,
two_gap,1,1.0,1.0,1.0,1.0,0.1301775147928994,
suited_connector,0,1.0,1.0,1.0,1.0,0.9230769230769231,
suited_connector,1,1.0,1.0,1.0,1.0,0.07692307692307693,
suited_one_gap,0,1.0,1.0,1.0,1.0,0.9289940828402367,
suited_one_gap,1,1.0,1.0,1.0,1.0,0.07100591715976332,
suited_two_gap,0,1.0,1.0,1.0,1.0,0.9349112426035503,
suited_two_gap,1,1.0,1.0,1.0,1.0,0.0650887573964497,
tot_win_perc,,,,,,,0.06726036502261591
high_card_win_perc,,,,,,,0.04062913539546037
one_pair_win_perc,,,,,,,0.043760775122537524
two_pair_win_perc,,,,,,,0.05123740377011273
three_of_a_kind_win_perc,,,,,,,0.045336223919699555
straight_win_perc,,,,,,,0.043395074168358014
flush_win_perc,,,,,,,0.05186459562709232
full_house_win_perc,,,,,,,0.04644211329142528
four_of_a_kind_win_perc,,,,,,,0.043785651173445475
straight_flush_win_perc,,,,,,,0.04343630108195036
BB_play10,,,,,,,0.1493309592054239
BB_play2,,,,,,,0.10723782285956236
BB_play3,,,,,,,0.1168292795278737
BB_play4,,,,,,,0.12595737265963153
BB_play5,,,,,,,0.1363717550605981
BB_play6,,,,,,,0.15781625776781502
BB_play7,,,,,,,0.16414454080488222
BB_play8,,,,,,,0.13204754347110106
BB_play9,,,,,,,0.14416953880083924
D_play10,,,,,,,0.14523839525047594
D_play3,,,,,,,0.1127928553509612
D_play4,,,,,,,0.11980925267630385
D_play5,,,,,,,0.12148261680762275
D_play6,,,,,,,0.13566959255600766
D_play7,,,,,,,0.13844704236518884
D_play8,,,,,,,0.13597124259209314
D_play9,,,,,,,0.14344168440678
SB_play10,,,,,,,0.14609951759210504
SB_play2,,,,,,,0.1097241743622951
SB_play3,,,,,,,0.11584519142257363
SB_play4,,,,,,,0.12298678895923525
SB_play5,,,,,,,0.13008621684101077
SB_play6,,,,,,,0.1576140810173968
SB_play7,,,,,,,0.14671992709845338
SB_play8,,,,,,,0.14400400073630173
SB_play9,,,,,,,0.14647056459231664
pos3_play10,,,,,,,0.12930172214441582
pos3_play4,,,,,,,0.11377517583501538
pos3_play5,,,,,,,0.11615147959200346
pos3_play6,,,,,,,0.1326270958478959
pos3_play7,,,,,,,0.12258289073372086
pos3_play8,,,,,,,0.13091343415851478
pos3_play9,,,,,,,0.13037455318441415
pos4_play10,,,,,,,0.13038432729966812
pos4_play5,,,,,,,0.1180437387520645
pos4_play6,,,,,,,0.14796676901963382
pos4_play7,,,,,,,0.12597130732258718
pos4_play8,,,,,,,0.1266337492749838
pos4_play9,,,,,,,0.1343200671397064
pos5_play10,,,,,,,0.13819767310379708
pos5_play6,,,,,,,0.14553070436770205
pos5_play7,,,,,,,0.12203678238748304
pos5_play8,,,,,,,0.123507918622126
pos5_play9,,,,,,,0.13002671527163664
pos6_play10,,,,,,,0.14211843905593355
pos6_play7,,,,,,,0.13926117720761394
pos6_play8,,,,,,,0.12970662945075495
pos6_play9,,,,,,,0.1306575672766205
pos7_play10,,,,,,,0.1411946963100845
pos7_play8,,,,,,,0.13215526381555817
pos7_play9,,,,,,,0.13443882257735917
pos8_play10,,,,,,,0.13840349158087903
pos8_play9,,,,,,,0.14153098822000537
pos9_play10,,,,,,,0.1380783433797242
