attribute,class,accuracy,precision,recall,f1_score,support_frac,rmse
low_card,8,0.7692307692307693,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.05325443786982249,
low_card,9,0.7692307692307693,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.04142011834319527,
low_card,10,0.7692307692307693,0.6666666666666666,0.8,0.7272727272727273,0.029585798816568046,
low_card,11,0.7692307692307693,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.01775147928994083,
low_card,12,0.7692307692307693,0.0,0.0,0.0,0.005917159763313609,
rank_diff,0,0.8402366863905325,1.0,1.0,1.0,0.07692307692307693,
rank_diff,1,0.8402366863905325,1.0,1.0,1.0,0.14201183431952663,
rank_diff,2,0.8402366863905325,0.9166666666666666,1.0,0.9565217391304348,0.1301775147928994,
rank_diff,3,0.8402366863905325,0.85,0.85,0.85,0.11834319526627218,
rank_diff,4,0.8402366863905325,0.8235294117647058,0.7777777777777778,0.8,0.10650887573964497,
rank_diff,5,0.8402366863905325,0.875,0.875,0.875,0.09467455621301775,
rank_diff,6,0.8402366863905325,0.8,0.8571428571428571,0.8275862068965517,0.08284023668639054,
rank_diff,7,0.8402366863905325,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.07100591715976332,
rank_diff,8,0.8402366863905325,0.875,0.7,0.7777777777777778,0.05917159763313609,
rank_diff,9,0.8402366863905325,0.625,0.625,0.625,0.047337278106508875,
rank_diff,10,0.8402366863905325,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.03550295857988166,
rank_diff,11,0.8402366863905325,0.4,0.5,0.4444444444444444,0.023668639053254437,
rank_diff,12,0.8402366863905325,0.0,0.0,0.0,0.011834319526627219,
hand_type,offsuit,1.0,1.0,1.0,1.0,0.46153846153846156,
hand_type,pair,1.0,1.0,1.0,1.0,0.07692307692307693,
hand_type,suited,1.0,1.0,1.0,1.0,0.46153846153846156,
ace,0,1.0,1.0,1.0,1.0,0.8520710059171598,
ace,1,1.0,1.0,1.0,1.0,0.14792899408284024,
broadway,0,0.9940828402366864,1.0,0.984375,0.9921259842519685,0.378698224852071,
broadway,1,0.9940828402366864,1.0,1.0,1.0,0.47337278106508873,
broadway,2,0.9940828402366864,0.9615384615384616,1.0,0.9803921568627451,0.14792899408284024,
low_pair,0,0.9704142011834319,0.9704142011834319,1.0,0.984984984984985,0.9704142011834319,
low_pair,1,0.9704142011834319,0.0,0.0,0.0,0.029585798816568046,
medium_pair,0,0.9763313609467456,0.9763313609467456,1.0,0.9880239520958084,0.9763313609467456,
medium_pair,1,0.9763313609467456,0.0,0.0,0.0,0.023668639053254437,
high_pair,0,0.9763313609467456,0.9763313609467456,1.0,0.9880239520958084,0.9763313609467456,
high_pair,1,0.9763313609467456,0.0,0.0,0.0,0.023668639053254437,
suited_broadway,0,1.0,1.0,1.0,1.0,0.7041420118343196,
suited_broadway,1,1.0,1.0,1.0,1.0,0.23668639053254437,
suited_broadway,2,1.0,1.0,1.0,1.0,0.05917159763313609,
connector,0,0.9704142011834319,0.9662162162162162,1.0,0.9828178694158075,0.8461538461538461,
connector,1,0.9704142011834319,1.0,0.8076923076923077,0.8936170212765957,0.15384615384615385,
one_gap,0,0.9526627218934911,0.9477124183006536,1.0,0.9731543624161074,0.8579881656804734,
one_gap,1,0.9526627218934911,1.0,0.6666666666666666,0.8,0.14201183431952663,
two_gap,0,0.9585798816568047,0.9545454545454546,1.0,0.9767441860465116,0.8698224852071006,
two_gap,1,0.9585798816568047,1.0,0.6818181818181818,0.8108108108108109,0.1301775147928994,
suited_connector,0,0.9881656804733728,0.9873417721518988,1.0,0.9936305732484076,0.9230769230769231,
suited_connector,1,0.9881656804733728,1.0,0.8461538461538461,0.9166666666666666,0.07692307692307693,
suited_one_gap,0,0.9704142011834319,0.9691358024691358,1.0,0.9843260188087775,0.9289940828402367,
suited_one_gap,1,0.9704142011834319,1.0,0.5833333333333334,0.7368421052631579,0.07100591715976332,
suited_two_gap,0,0.9644970414201184,0.9634146341463414,1.0,0.9813664596273292,0.9349112426035503,
suited_two_gap,1,0.9644970414201184,1.0,0.45454545454545453,0.625,0.0650887573964497,
tot_win_perc,,,,,,,0.08765249527191356
high_card_win_perc,,,,,,,0.0612407770276105
one_pair_win_perc,,,,,,,0.06570474835031365
two_pair_win_perc,,,,,,,0.07401712170151818
three_of_a_kind_win_perc,,,,,,,0.04914460190394347
straight_win_perc,,,,,,,0.05206606292022746
flush_win_perc,,,,,,,0.08075764913653703
full_house_win_perc,,,,,,,0.04565043245881725
four_of_a_kind_win_perc,,,,,,,0.037136117052905114
straight_flush_win_perc,,,,,,,0.03679895371383784
BB_play10,,,,,,,0.18486403819010572
BB_play2,,,,,,,0.10099221134343657
BB_play3,,,,,,,0.12424115718568576
BB_play4,,,,,,,0.13730643813896165
BB_play5,,,,,,,0.15338167030133823
BB_play6,,,,,,,0.18123213279389205
BB_play7,,,,,,,0.18346244897377706
BB_play8,,,,,,,0.16379140543320658
BB_play9,,,,,,,0.1702939611979975
D_play10,,,,,,,0.19638364193123012
D_play3,,,,,,,0.1341586805756646
D_play4,,,,,,,0.15099897871492368
D_play5,,,,,,,0.1573243264995543
D_play6,,,,,,,0.1856734355642368
D_play7,,,,,,,0.19134332722602915
D_play8,,,,,,,0.17298077799924136
D_play9,,,,,,,0.18945749677034668
SB_play10,,,,,,,0.1712555654324018
SB_play2,,,,,,,0.09701810190002168
SB_play3,,,,,,,0.1221511270222067
SB_play4,,,,,,,0.13919067815335992
SB_play5,,,,,,,0.1529104235442936
SB_play6,,,,,,,0.18470364821285076
SB_play7,,,,,,,0.16537920636854653
SB_play8,,,,,,,0.17056473510628647
SB_play9,,,,,,,0.17420211181485368
pos3_play10,,,,,,,0.17584338740208424
pos3_play4,,,,,,,0.1441249187060443
pos3_play5,,,,,,,0.1504947428947658
pos3_play6,,,,,,,0.1634940579042998
pos3_play7,,,,,,,0.15402566713320553
pos3_play8,,,,,,,0.16237099760825624
pos3_play9,,,,,,,0.16544673533584622
pos4_play10,,,,,,,0.17860766551127127
pos4_play5,,,,,,,0.15344986563760932
pos4_play6,,,,,,,0.18255451440254414
pos4_play7,,,,,,,0.15294847827469046
pos4_play8,,,,,,,0.17119858724149592
pos4_play9,,,,,,,0.17382561265298851
pos5_play10,,,,,,,0.1827732904438385
pos5_play6,,,,,,,0.1836565498708992
pos5_play7,,,,,,,0.18025090238973704
pos5_play8,,,,,,,0.16430086139502006
pos5_play9,,,,,,,0.17313843251628214
pos6_play10,,,,,,,0.18246225348278147
pos6_play7,,,,,,,0.18171119511209927
pos6_play8,,,,,,,0.16890612721274134
pos6_play9,,,,,,,0.16940539219437156
pos7_play10,,,,,,,0.189766376831781
pos7_play8,,,,,,,0.17779740592674487
pos7_play9,,,,,,,0.18238830689089447
pos8_play10,,,,,,,0.1833029412613225
pos8_play9,,,,,,,0.1820150798489018
pos9_play10,,,,,,,0.19525030176849018
