attribute,class,accuracy,precision,recall,f1_score,support_frac,rmse
rank_diff,12,0.8047337278106509,0.5,0.5,0.5,0.011834319526627219,
hand_type,offsuit,1.0,1.0,1.0,1.0,0.46153846153846156,
hand_type,pair,1.0,1.0,1.0,1.0,0.07692307692307693,
hand_type,suited,1.0,1.0,1.0,1.0,0.46153846153846156,
ace,0,1.0,1.0,1.0,1.0,0.8520710059171598,
ace,1,1.0,1.0,1.0,1.0,0.14792899408284024,
broadway,0,1.0,1.0,1.0,1.0,0.378698224852071,
broadway,1,1.0,1.0,1.0,1.0,0.47337278106508873,
broadway,2,1.0,1.0,1.0,1.0,0.14792899408284024,
low_pair,0,1.0,1.0,1.0,1.0,0.9704142011834319,
low_pair,1,1.0,1.0,1.0,1.0,0.029585798816568046,
medium_pair,0,1.0,1.0,1.0,1.0,0.9763313609467456,
medium_pair,1,1.0,1.0,1.0,1.0,0.023668639053254437,
high_pair,0,1.0,1.0,1.0,1.0,0.9763313609467456,
high_pair,1,1.0,1.0,1.0,1.0,0.023668639053254437,
suited_broadway,0,1.0,1.0,1.0,1.0,0.7041420118343196,
suited_broadway,1,1.0,1.0,1.0,1.0,0.23668639053254437,
suited_broadway,2,1.0,1.0,1.0,1.0,0.05917159763313609,
connector,0,0.9704142011834319,0.9791666666666666,0.986013986013986,0.9825783972125436,0.8461538461538461,
connector,1,0.9704142011834319,0.92,0.8846153846153846,0.9019607843137255,0.15384615384615385,
one_gap,0,0.9289940828402367,0.9235668789808917,1.0,0.9602649006622517,0.8579881656804734,
one_gap,1,0.9289940828402367,1.0,0.5,0.6666666666666666,0.14201183431952663,
two_gap,0,0.9289940828402367,0.9245283018867925,1.0,0.9607843137254902,0.8698224852071006,
two_gap,1,0.9289940828402367,1.0,0.45454545454545453,0.625,0.1301775147928994,
suited_connector,0,0.9526627218934911,0.9512195121951219,1.0,0.975,0.9230769230769231,
suited_connector,1,0.9526627218934911,1.0,0.38461538461538464,0.5555555555555556,0.07692307692307693,
suited_one_gap,0,0.9289940828402367,0.9289940828402367,1.0,0.9631901840490797,0.9289940828402367,
suited_one_gap,1,0.9289940828402367,0.0,0.0,0.0,0.07100591715976332,
suited_two_gap,0,0.9408284023668639,0.9404761904761905,1.0,0.9693251533742331,0.9349112426035503,
suited_two_gap,1,0.9408284023668639,1.0,0.09090909090909091,0.16666666666666666,0.0650887573964497,
tot_win_perc,,,,,,,0.06915544257569728
high_card_win_perc,,,,,,,0.05070218081828772
one_pair_win_perc,,,,,,,0.056754150712392246
two_pair_win_perc,,,,,,,0.06263740658182995
three_of_a_kind_win_perc,,,,,,,0.05421661918633057
straight_win_perc,,,,,,,0.049476161724491645
flush_win_perc,,,,,,,0.06679571127582246
full_house_win_perc,,,,,,,0.05246943821900059
four_of_a_kind_win_perc,,,,,,,0.05018575730330721
straight_flush_win_perc,,,,,,,0.049961096090368966
BB_play10,,,,,,,0.12775680443892928
BB_play2,,,,,,,0.10353059424474176
BB_play3,,,,,,,0.1288610953176372
BB_play4,,,,,,,0.13525806894389839
BB_play5,,,,,,,0.12404790828845767
BB_play6,,,,,,,0.15609047002768986
BB_play7,,,,,,,0.1573797701977973
BB_play8,,,,,,,0.12376309601680077
BB_play9,,,,,,,0.1311420162308037
D_play10,,,,,,,0.15209866370375136
D_play3,,,,,,,0.12164936708121002
D_play4,,,,,,,0.13812927795910213
D_play5,,,,,,,0.14934366699038318
D_play6,,,,,,,0.1665742389294747
D_play7,,,,,,,0.1658013017589892
D_play8,,,,,,,0.16466076143788463
D_play9,,,,,,,0.16080672272436056
SB_play10,,,,,,,0.1284604435177444
SB_play2,,,,,,,0.10786167191867757
SB_play3,,,,,,,0.1292241246969772
SB_play4,,,,,,,0.13083733021526267
SB_play5,,,,,,,0.13453970782601754
SB_play6,,,,,,,0.16742757395446548
SB_play7,,,,,,,0.1402533355287603
SB_play8,,,,,,,0.13503648810627664
SB_play9,,,,,,,0.13266649153457263
pos3_play10,,,,,,,0.15194660011101846
pos3_play4,,,,,,,0.13703009772216126
pos3_play5,,,,,,,0.14104200373220663
pos3_play6,,,,,,,0.15941462615878169
pos3_play7,,,,,,,0.14568925948193576
pos3_play8,,,,,,,0.14926506425066718
pos3_play9,,,,,,,0.1540933798098057
pos4_play10,,,,,,,0.1533955123362749
pos4_play5,,,,,,,0.14218997016085821
pos4_play6,,,,,,,0.17201502496495583
pos4_play7,,,,,,,0.1601512679755162
pos4_play8,,,,,,,0.1530558185295114
pos4_play9,,,,,,,0.15573620335694977
pos5_play10,,,,,,,0.16294508074713773
pos5_play6,,,,,,,0.17185779321410752
pos5_play7,,,,,,,0.1606993318316661
pos5_play8,,,,,,,0.14724661175481807
pos5_play9,,,,,,,0.15717168752859562
pos6_play10,,,,,,,0.16092103245486797
pos6_play7,,,,,,,0.16747646615526687
pos6_play8,,,,,,,0.15578919628208968
pos6_play9,,,,,,,0.15395933649042653
pos7_play10,,,,,,,0.14949668598701596
pos7_play8,,,,,,,0.15750618621388354
pos7_play9,,,,,,,0.15430232949468695
pos8_play10,,,,,,,0.15635202819113905
pos8_play9,,,,,,,0.167374885912906
pos9_play10,,,,,,,0.15826683104538639
